id,Google Scholar,Scopus,Web of science,Авторы (Соавторы),ВАК,Вид деятельности,Вид достижения,Вклад %,Дата выдачи,Дата мероприятия,Дата публикации,Должность подписанта,Литературная ссылка,Место или степень,Место проведения,Место публикации,Наименование,Наименование мероприятия,Наименование статьи,Номер патента,Номер удостоверения,Подписант,РИНЦ,Ссылки на новости,Ступень,Уровень мероприятия,Уровень участия,awarded
3359,0,0,0,,0,общественная,благодарность,,,2025-09-07T00:00:00+05:00,,Начальник управления молодёжной политики,,,"парковка общежития №5 по адресу: ул. Красина, 19. ",,,"Фестиваль студенческих объединений ""UTMN FEST""",,,,Степанчук Д.Ю.,0,,,Университетский,организация точки активности,Да
3363,0,0,0,Усманов Нурсахат Суюндикович,0,научно-исследовательская,научная статья,88.46,,,2026-01-20T00:00:00+03:00,,"Усманов Н.С. Синтез российского и туркменского образовательных подходов как основа разработки контекстно-модульной методики обучения математике в школе // Инновационные практики в междисциплинарных исследованиях: сборник статей Международной научно-практической конференции (20 января 2026 г., г. Ижевск). В 2 ч. Ч. 1. Уфа: Аэтерна, 2026. 208 с. С. 163-165.  https://disk.yandex.ru/i/49gt3We7klNGbQ",,,Уфа: Научно-издательского центр «Аэтерна»,,,СИНТЕЗ РОССИЙСКОГО И ТУРКМЕНСКОГО ОБРАЗОВАТЕЛЬНЫХ ПОДХОДОВ КАК ОСНОВА РАЗРАБОТКИ КОНТЕКСТНО-МОДУЛЬНОЙ МЕТОДИКИ ОБУЧЕНИЯ МАТЕМАТИКЕ В ШКОЛЕ,,,,1,,,<NULL>,,Да
3364,0,0,0,,0,общественная,благодарность,,,2025-01-14T19:00:00.000Z,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,За активное участие в организации и проведении конкурса Дедов Морозов и Снегурочек 23:59,,,,Надежда Ивановна Сабаева,0,,,Университетский,организатор,Нет
3366,0,0,0,,0,культурно-творческая,диплом,,,2025-10-01T00:00:00+05:00,,Ректор ТюмГУ,,1.0,"Главный корпус ТюмГУ, концертный зал ",,,Дебют первокурсника 2025,,,,Иван Романчук,0,,,Университетский,,Нет
3372,0,0,0,,0,общественная,благодарность,,,2025-12-01T00:00:00+05:00,,Руководитель центра молодежных инициатив ТюмГУ,,,"Корпус-05, 111 аудитория",,,Школа актива для студентов Школы компьютерных наук,,,,Конищева А.О.,0,,,Университетский,организатор,Да
3375,0,0,0,,0,научно-исследовательская,диплом,,,2025-04-19T00:00:00+05:00,,Директор юридического института РУДН ,,2.0,"г. Москва, юридический институт РУДН",,,"Международная научная конференция студентов и молодых ученых ""Право на пути к устойчивому развитию""",,,,Абашидзе А. Х.,0,https://vk.com/album-212380785_306929938,,Международный,,Нет
3377,0,0,0,,0,учебная,диплом,,,2025-12-15T00:00:00+05:00,,Директор,,2.0,Ишимский педагогический институт им. П. П. Ершова,,,"Международная олимпиада среди студентов и школьников по дисциплинам гуманитарного и естественно-научного циклов, дисциплина ""Психология""",,,,Н. И. Сабаева,0,,,Международный,,Нет
3378,0,0,0,,0,научно-исследовательская,диплом,,,2025-06-04T00:00:00+05:00,,заместитель председателя Тюменской областной Думы,,0.0,г. Тюмень,,,"Областной молодежный конкурс ""Моя законотворческая инициатива""",,,,Шевчик Н.А.,0,,,Региональный,,Нет
3380,0,0,0,,0,общественная,благодарность,,,2025-09-25T00:00:00+05:00,,"Директор ШКН, проректор",,,Главный корпус ТюмГУ,,,Экскурсия для преподавателей Томского политехнического университета,,,,Вдовин Е.П.,0,,,Университетский,проведение экскурсии,Да
3385,0,0,0,,0,общественная,благодарность,,,2025-06-27T00:00:00+05:00,,-,,, город Ишим,,,Рейтинг Топ 100 про активных студентов Ишима 2025,,,,Экосистема Мы предприниматели,0,https://vk.ru/wall-221170190_77 или https://vk.com/wall-45505854_11661,,Муниципальный,номинант на топ активных студентов города ишима,Нет
3386,0,0,0,,0,общественная,благодарность,,,2025-02-07T00:00:00+05:00,,"Директор Института государства и права, проректор",,,г. Тюмень,,,"Фестиваль науки ""Law school Fest""",,,,Зенин С.С.,0,,,Университетский,участник студенческого научного общества,Да
3389,0,0,0,Усманов Нурсахат Суюндикович; Халназарова Огулсенем Халназар Гызы; Мамонтова Татьяна Сергеевна,1,научно-исследовательская,научная статья,79.42,,,2025-11-05T21:00:00.000Z,,".Мамонтова Т.С., Халназарова О.Х., Усманов Н.С. Итоговый выпускной экзамен по математике в туркменистане и россии: особенности организации и проведения // Педагогическое образование. 2025. Т. 6. № 11. С. 228-235.  http://po-journal.ru/archives/category/publications",,,"г. Белгород, журнал «Педагогическое образование»",,,Итоговый выпускной экзамен по математике в Туркменистане и России: особенности организации и проведения,,,,0,,,<NULL>,,Да
3392,0,0,0,,0,общественная,благодарность,,,2025-03-01T00:00:00+05:00,,"Директор Института государства и права, проректор",,,г. Тюмень,,,Региональный этап XVIII конкурса учебных судов для школьников имени принца П.Г. Ольденбургского,,,,Зенин С.С.,0,https://www.utmn.ru/igip/novosti/novosti-instituta/1261190/,,Региональный,куратор команды-участника конкурса,Да
3399,0,0,0,,0,общественная,благодарность,,,2025-02-07T00:00:00+05:00,,Заместитель директора по научной работе,,,г. Тюмень,,,"III Всероссийский Фестиваль науки ""Law school Fest""",,,,Иванова Л.В.,0,https://vk.com/wall-15385233_1668,,Всероссийский,организатор,Да
3400,0,0,0,Усманов Нурсахат Суюндикович; Халназарова Огулсенем Халназар Гызы,0,научно-исследовательская,научная статья,80.0,,,2025-10-05T00:00:00+03:00,,".Халназарова О.Х., Усманов Н.С. Сравнение систем образования в школах туркменистана и россии // Современные решения проблем общества, науки и образования: сборник статей Международной научно-практической конференции. Пенза: МЦНС «Наука и Просвещение». 2025. 174 с. С. 111-114.  https://disk.yandex.ru/i/f79UG5xaj4eKDg",,,Пенза: МЦНС «Наука и Просвещение»,,,"СОВРЕМЕННЫЕ РЕШЕНИЯ  ПРОБЛЕМ ОБЩЕСТВА,  НАУКИ И ОБРАЗОВАНИЯ",,,,1,,,<NULL>,,Да
3401,0,0,0,,0,общественная,благодарность,,,2025-12-22T00:00:00+05:00,,"Руководитель мультицентра ""Моя территория""",,,город Ишим,,,"За участие в проекте ""Лига креатива""",,,,Дробунин Р.Б.,0,https://vk.ru/wall-185886351_12676,,Университетский,организатор,Нет
3405,0,0,0,,0,научно-исследовательская,диплом,,,2025-04-25T00:00:00+05:00,,Директор Института социально-гуманитарных наук,,3.0,"ТюмГУ, Институт социально-гуманитарных наук",,,"Студенческая научная конференция ""Ключевые слова""",,,,Костомаров В.М.,0,https://vk.com/wall-765867_16158,,Муниципальный,,Нет
3424,0,0,0,,0,общественная,благодарность,,,2025-05-15T00:00:00+05:00,,"Директор Института государства и права, проректор",,,г. Тюмень,,,IV Международный молодежный юридический форум «Law Ajterknown: Право за гранью обыденного» ,,,,Зенин С.С.,0,https://vk.com/wall-15385233_1803,,Международный,"организатор, модератор секции, фотограф",Да
3433,0,0,0,,0,общественная,благодарность,,,2025-10-02T19:00:00.000Z,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,"За активное участие в организации и проведении праздничного концерта, посвященного дню учителя",,,,Надежда Ивановна Сабаева,0,https://vk.com/wall-45505854_12179,,Университетский,организатор,Нет
3438,0,0,0,,0,общественная,благодарность,,,2025-10-24T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,, город Ишим,,,За активное участие в организации и проведении слета психолого-педагогического класса,,,,Надежда Ивановна Сабаева,0,https://vk.com/wall-45505854_12235,,Университетский,организатор,Нет
3441,0,0,0,,0,общественная,благодарность,,,2025-03-15T00:00:00+05:00,,"Руководитель группы молодежных проектов, начальник управления молодежной политики ТюмГУ",,,г. Тюмень,,,"Весенний кубок студенческой лиги КВН ТюмГУ ""Юмор на Туре""",,,,Степанчук Д.Ю.,0,https://vk.com/wall-60966734_1347,,Муниципальный,волонтер,Да
3443,0,0,0,,0,общественная,благодарность,,,2025-05-17T00:00:00+05:00,,"Руководитель Тюменской городской молодежной общественной организации ""Клубное объединение старшеклассников ""ВЕГА""",,,Тюменский индустриальный университет,,,Выпускной вечер 2025,,,,Кузьмичёва Г.В.,0,https://vk.com/wall-119722_19290,,Муниципальный,организатор,Нет
3447,0,0,0,,0,общественная,благодарность,,,2025-09-04T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,За активное участие в организации и проведении экскурсии с директором ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,,Надежда Ивановна Сабаева,0,,,Университетский,волонтер,Нет
3451,0,0,0,,0,общественная,благодарность,,,2025-10-16T00:00:00+05:00,,"Директор Института государства и права, проректор",,,г. Тюмень,,,"Международный научно-практический форум ""Юридическая наука и образование в эпоху искусственного интеллекта""",,,,Зенин С.С.,0,https://vk.com/wall-229103562_133,,Международный,"фотограф, помощник модератора секции форума",Да
3455,0,0,0,,0,общественная,благодарность,,,2025-10-29T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,, город Ишим,,,"За активное участие в организации и проведении Конкурса ""Дебюта первокурсника-2025"" ",,,,Надежда Ивановна Сабаева,0,https://vk.com/wall-98064464_16112,,Университетский,организатор,Нет
3465,0,0,0,,0,общественная,благодарность,,,2025-12-05T00:00:00+05:00,,"Председатель Тюменского регионального отделения Общероссийской общественной организации ""Ассоциация юристов России""",,,г. Тюмень,,,"Церемония награждения региональной премии ""Юрист года - 2025""",,,,Ульянов В.И.,0,,,Региональный,участник студенческого научного общества,Да
3470,0,0,0,,0,общественная,благодарность,,,2025-09-21T00:00:00+05:00,,Руководитель центра молодежных инициатив ТюмГУ,,,ТюмГУ,,,"Фестиваль первокурсников ""Сказки XVIII""",,,,Конищева А.О.,0,,,Университетский,помощник режиссера,Нет
3476,0,0,0,,0,общественная,благодарность,,,2025-12-04T00:00:00+05:00,,Заместитель директора по научной работе,,,г. Тюмень,,,День юриста - 2025,,,,Иванова Л.В.,0,https://vk.com/album-15385233_311933330,,Университетский,организатор,Да
3481,0,0,0,,0,общественная,благодарность,,,2025-09-27T00:00:00+05:00,,Руководитель центра молодежных инициатив ТюмГУ,,,АНО ООЦСТ «Энергетик»,,,Посвящение в математики ,,,,Конищева А.О.,0,,,Университетский,куратор отряда первокурсников,Нет
3485,0,0,0,,0,общественная,благодарность,,,2025-06-05T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,"За активное участие в организации и проведении концерта,посвященного подведению итогов 2024-2025 учебного года",,,,Надежда Ивановна Сабаева,0,https://vk.com/wall-45505854_11847,,Университетский,организатор,Нет
3492,0,0,0,,0,общественная,благодарность,,,2025-03-06T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,Ишим,,,"Признательность и благодарность за работу в жюри выставки проектно-творческих работ учащихся школ,лицеев,техникумов,колледжей,студентов вузов ""Научно-техническое творчество молодежи"" в рамках седьмой международной научно-практической конференция ""Проблемы и перспективы технологического и физико-математического образования в России и за рубежом""",,,,Надежда Ивановна Сабаева,0,,,Международный,волонтер,Нет
3495,0,0,0,,0,культурно-творческая,диплом,,,2025-10-31T00:00:00+05:00,,Ректор ТюмГУ,,1.0,ТюмГУ,,,Фестиваль Дебют первокурсника 2025,,,,Иван Романчук,0,,,Университетский,,Нет
3498,0,0,0,"Бочарова А.С., Губина А.Д., Страхова П.С., Глухих И.Н.",0,научно-исследовательская,научная статья,30.0,,,2025-08-16T00:00:00+05:00,,"Бочарова А.С., Губина А.Д., Страхова П.С., Глухих И.Н. Методы компьютерного зрения для обнаружения и подсчета томатов в теплицах // Математическое и информационное моделирование : материалы Всероссийской конференции молодых ученых. — Тюмень : ТюмГУ-Press, 2025. — С. 68–72.",,,"МАТЕМАТИЧЕСКОЕ И ИНФОРМАЦИОННОЕ МОДЕЛИРОВАНИЕ материалы Всероссийской конференции молодых ученых. Тюмень, 2025. Издательство: ТюмГУ-Press",,,Методы компьютерного зрения для обнаружения и подсчета томатов в теплицах,,,,1,,,<NULL>,,Нет
3499,0,0,0,,0,культурно-творческая,диплом,,,2025-04-02T00:00:00+05:00,,"Председатель Совета регионального отделения ""Движения Первых"" Тюменской области; Директор Департамента физической культуры, спорта и дополнительного образования Тюменской области",,1.0,"г. Тюмень, ул. Мельникайте 70, Нефтегазовый институт Тюменского индустриального университета",,," фестиваль ""Российская школьная весна",,,,Н.Л. Ахлюстина; Е.В. Хромин,0,https://vk.com/wall-110428579_7172,,Региональный,,Да
3500,0,0,0,,0,общественная,благодарность,,,2025-12-16T00:00:00+05:00,,Руководитель центра молодежных инициатив ТюмГУ,,,"ТюмГУ, Школа компьютерных наук",,,Школа актива для студентов ШКН,,,,Конищева А.О.,0,,,Университетский,куратор,Нет
3503,0,0,0,,0,научно-исследовательская,диплом,,,2025-04-25T00:00:00+05:00,,Ректор ТюмГУ,,1.0,Тюменский Государственный университет,,,"Всероссийская научная конференция студентов, аспирантов и молодых учёных ""МАТЕМАТИЧЕСКОЕ И ИНФОРМАЦИОННОЕ МОДЕЛИРОВАНИЕ""",,,,Иван Романчук,0,https://www.utmn.ru/scs/novosti/ekspertnoe-mnenie/1261164/,,Всероссийский,,Нет
3506,0,0,0,,0,общественная,благодарность,,,2025-12-20T00:00:00+05:00,,Руководитель центра молодежных инициатив ТюмГУ,,,"ТюмГУ, Институт физической культуры",,,Вечерний огонек,,,,Конищева А.О.,0,https://vk.com/wall-217583169_484,,Университетский,артист концерта,Нет
3515,0,0,0,,0,культурно-творческая,диплом,,,2025-03-03T00:00:00+05:00,,"Председатель жюри, профессор, композитор, Заслуженный артист России, Лауреат Государственной премии; Хореограф-постановщик, преподаватель и организатор международных фестивалей и конкурсов, директор танцевальной студии ""NEO""; Генеральный директор творческого объединения ""Премьера""",,1.0,г. Санкт-Петербург,,,"конкурс творчества ""Звезда отчизны""",,,,А.Б. Александров; Н.В. Михайлова; А.Г. Плаксин,0,-,,Всероссийский,,Да
3521,0,0,0,,0,общественная,благодарность,,,2025-12-22T00:00:00+05:00,,"Руководитель проекта, Председатель Общественной Молодёжной палаты при Тюменской областной Думе",,,г. Тюмень,,,Проект «Политическая кухня-2025»,,,,Е.А.Мокина,0,-,,Региональный,волонтер,Да
3526,0,0,0,,0,культурно-творческая,приз,,,2025-11-25T00:00:00+05:00,,И. о. директор Тобольского пединститута им. Д. И. Менделеева (филиала) ТюмГУ,,,Тобольск,,,Дебют первокурсника ,,,,А. Н. Шипулова ,0,,,Университетский,,Нет
3531,0,0,0,,0,культурно-творческая,награда,,,2025-12-25T00:00:00+05:00,,И. о. директор Тобольского пединститута им. Д. И. Менделеева (филиала) ТюмГУ,,,Тобольск,,,Конкурс новогодних фотозон,,,,А. Н. Шипулова ,0,https://vk.ru/wall-99634138_12531,,Университетский,,Нет
3537,0,0,0,,0,культурно-творческая,диплом,,,2025-03-03T00:00:00+05:00,,"Педагог вокального искусства, преподаватель HUSE Hunan University of Science and Engineering Чанша Китай, Солистка Крымской государственной филармонии, Лауреат Национальных и Международных конкурсов и фестивалей; Заслуженный деятель искусств Республики Крым, Заслуженный деятель искусств Республики Татарстан, Советник Министра культуры Республики Крым, Кандидат искусствоведения, Член Союза театральных деятелей; Балетмейстер-постановщик, Выпускник киевского хореографического училища, Сертифицированный судья международной федерации IDO; Заслуженный артист Автономной Республики Крым, Президент Международного творческого объединения участников фестивалей и конкурсов.",,1.0,г. Симферополь,,,"конкурс-фестиваль искусств ""Мозаика искусств""",,,,Лунякина Виктория; Заатов Исмет Аблятифович; Литвиненко Виталий; Бондарчук Александр,0,-,,Международный,,Да
3543,0,0,0,,0,культурно-творческая,диплом,,,2025-02-26T00:00:00+05:00,,"Учредитель фестиваля, Основатель и Президент продюсерского центра ""АГЛ продакшн""; Арт-директор конкурса-фестиваля ""России яркие таланты"". ",,1.0,г. Симферополь,,,"фестиваль-конкурс искусств ""России яркие таланты""",,,,Алексеевский Геннадий; Влежу Эдвард,0,-,,Всероссийский,,Да
3550,0,0,0,,0,общественная,благодарность,,,2025-05-25T00:00:00+05:00,,Руководитель,,,"Тюменская область, г. Ишим.",,,"Отчетный концерт ""Время танцевать"", за участие и организацию мероприятия.",,,,Насирова Л.И.,0,https://vk.com/wall-165829804_1726,,Муниципальный,"организатор, тренер",Нет
3557,0,0,0,,0,культурно-творческая,награда,,,2025-12-06T00:00:00+05:00,,"«Национально-культурная автономия сибирских татар г. Тюмень», «Союз сибирскотатарских писателей»",,,г. Тюмень,,,Фестиваль сибирскотатарской музыки «Сибирская мелодия»,,,,Ф. Ф. Марганова и К. Л. Кучковская ,0,https://vk.ru/wall-189364864_6452,,Муниципальный,,Нет
3559,0,0,0,,0,культурно-творческая,диплом,,,2025-03-21T00:00:00+05:00,,"Начальник по делам культуры, молодёжи и спорта администрации Ишимского муниципального района; Начальник отдела образования администрации Ишимского муниципального района.",,1.0,"Ишимский район, МАУК ЦКД Ишимского округа, Районный Дворец культуры",,,"фестиваль детского и юношеского творчества ""Музыкальная радуга""",,,,Н.И.Малаховская; В.И.Скоробогатов,0,https://irckd.ru/news/26216/,,Муниципальный,,Да
3564,0,0,0,,0,общественная,благодарность,,,2026-02-02T00:00:00+05:00,,Депутат Тюменской областной Руководитель фракции КПРФ,,,г. Тюмень,,,Дни татарской культуры,,,,Т.Н. Казанцева,0,,,Региональный,"активное участие в развитие национальной культуры, вклад в осуществление общественно значимых проектов в сфере молодежной политики, развитие творческой активности и высоких нравственных качеств детей и молодежи.",Нет
3565,0,0,0,,0,культурно-творческая,диплом,,,2025-04-12T00:00:00+05:00,,Заместитель председателя Комитета по делам национальностей Тюменской области; Председатель регионального отделения Ассамблеи народов России Тюменской области.,,3.0,"г. Ишим, Дворец культуры, ул. Привокзальная 17.",,,"XXV Областной национальный фестиваль-конкурс детского художественного творчества ""Радуга"" (""Достойные потомки великой России"")",,,,Р.В. Малыгин; Е.М. Воробьев,0,https://kultura-to.ru/new/index.php/g-ishim/item/155766-mezhnatsionalnyj-konkurs-detskogo-i-studencheskogo-khudozhestvennogo-tvorchestva,,Региональный,,Да
3571,0,0,0,,0,культурно-творческая,диплом,,,2025-12-15T00:00:00+05:00,,Председатель Совета РОО НКА татар Тюменской области,,1.0,г. Тюмень,,,«Халык сәнгате»-2025,,,,Хурматуллина Л. Х,0,,,Региональный,,Нет
3572,0,0,0,,0,культурно-творческая,диплом,,,2025-03-30T00:00:00+05:00,,Оргкомитет фестиваля,,2.0,Муниципальное автономное учреждение культуры города Ялуторовска «Арт-Вояж».,,,Областной открытый фестиваль народного творчества имени С.И. Мамонтова,,,,Валерия Максимова; Юлия Елисеева; Ялуторовский острог.,0,https://vk.com/wall-202371742_1178,,Региональный,,Да
3575,0,0,0,,0,культурно-творческая,диплом,,,2025-03-30T00:00:00+05:00,,Оргкомитет фестиваля,,3.0,Муниципальное автономное учреждение культуры города Ялуторовска «Арт-Вояж».,,,Областной открытый фестиваль народного творчества имени С.И. Мамонтова,,,,Валерия Максимова; Юлия Елисеева; Ялуторовский острог.,0,https://vk.com/wall-202371742_1178,,Региональный,,Да
3594,0,0,0,,0,спортивная,диплом,,,2025-04-08T00:00:00+05:00,,"Начальник спортивного клуба ""Колос""",,2.0,"Колос, спортивный комплекс. Рощинское шоссе, 4 к1.",,,«Бодрость и здоровье»,,,,Масунова О.В,0,,,Университетский,,Да
3596,0,0,0,,0,учебная,диплом,,,2025-03-12T00:00:00+05:00,,Ректор ФГБОУ ВО ГАУ Северного Зауралья,,1.0,"​Инженерно-технологический институт, ​Рощинское шоссе, 10.",,,Выставка-конкурс студенческих научных работ,,,,Бойко Е.Г,0,,,Университетский,,Нет
3597,0,0,0,,0,учебная,диплом,,,2025-03-11T00:00:00+05:00,,Ректор ФГБОУ ВО ГАУ Северного Зауралья,,1.0,"Агротехнологический институт, ​Рощинское шоссе, 18.",,,Выставка-конкурс студенческих научных работ,,,,Бойко Е.Г,0,,,Университетский,,Нет
3599,0,0,0,,0,культурно-творческая,диплом,,,2025-10-12T00:00:00+05:00,,"хореограф постановщик, артист мюзиклов. Педагог-хореограф Международного Славянского института им. Державина, ассистент режиссера кооперативного проекта компании «Лукойл». Преподаватель центра творческого развития KRB, детской театральной студии Стаса Намина. Педагог-хореограф Международной театральной школы (США).",,2.0,город Тюмень,,,"Международный конкурс-фестиваль ""Твой ход""",,,,Сачков Александр Владимирович,0,https://vk.ru/wall-153298740_23835,,Международный,,Да
3600,0,0,0,,0,учебная,две сессии подряд закрыты на отлично,,,,,,,,,,,,,,,,0,,,<NULL>,,Нет
3601,0,0,0,,0,культурно-творческая,диплом,,,2025-10-12T00:00:00+05:00,,"хореограф постановщик, артист мюзиклов. Педагог-хореограф Международного Славянского института им. Державина, ассистент режиссера кооперативного проекта компании «Лукойл». Преподаватель центра творческого развития KRB, детской театральной студии Стаса Намина. Педагог-хореограф Международной театральной школы (США).",,1.0,город Тюмень,,,"Международный конкурс-фестиваль ""Твой ход""",,,,Сачков Александр Владимирович,0,https://vk.ru/wall-153298740_23835,,Международный,,Да
3602,0,0,0,,0,учебная,диплом,,,2025-01-30T00:00:00+05:00,,Директор ИПИ им. П.П. Ершова (филиала) ТюмГУ,,1.0,г. Ишим,,,"Международная олимпиада среди студентов и школьников по дисциплинам гуманитарного и естественно-научного циклов, дисциплина «История»",,,,Н.И.Сабаева,0,,,Международный,,Нет
3603,0,0,0,,0,учебная,диплом,,,2025-01-30T00:00:00+05:00,,Директор ИПИ им. П.П. Ершова (филиала) ТюмГУ,,1.0,г. Ишим,,,"Международная олимпиада среди студентов и школьников по дисциплинам гуманитарного и естественно-научного циклов, дисциплина «Право»",,,,Н. И. Сабаева,0,,,Международный,,Нет
3604,0,0,0,,0,спортивная,диплом,,,2025-05-27T00:00:00+05:00,,"ДИРЕКТОР ДЕПАРТАМЕНТА ФИЗИЧЕСКОЙ КУЛЬТУРЫ, СПОРТА И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ТЮМЕНСКОЙ ОБЛАСТИ.",,2.0,"Легкоатлетический манеж (ул. Луначарского, 12)",,,III Спартакиада профессиональных образовательных организаций и высшего образования Тюменской области на 2024-2025 учебный год по многоборью ГТО среди мужчин в возрастной группе 25-29 лет,,,,Хромин Е.В.,0,,,Муниципальный,,Да
3606,0,0,0,,0,общественная,благодарность,,,2025-12-15T00:00:00+05:00,,"Руководитель регионального исполнительного комитета Тюменского регионального отделения партии ""ЕДИНАЯ РОССИЯ""",,,"г. Тюмень, ул. Осипенко, 1",,,"Форум секретарей первичных отделений Тюменского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ""",,,,Швецова О.В.,0,,,Региональный,волонтер,Да
3607,0,0,0,,0,культурно-творческая,диплом,,,2026-01-08T00:00:00+05:00,,Председатель жюри,,1.0,г. Москва,,,"Международный конкурс-фестиваль ""НОВЫЕ ИМЕНА""",,,,М. Маевская,0,https://vk.ru/club211384546,,Международный,,Да
3608,0,0,0,,0,учебная,грамота,,,2025-03-12T00:00:00+05:00,,"Руководитель образовательного издания ""ФГОС онлайн""",,1.0,г. Тюмень,,,Международная олимпиада по правоведению для студентов,,,,В.А. Гурин,0,,,Международный,,Нет
3610,0,0,0,,0,общественная,благодарность,,,2025-01-15T00:00:00+05:00,,Директор ИПИ им. П.П. Ершова (филиала) ТюмГУ,,,"Тюменская область, г. Ишим.",,,"За активное участие в организации и проведении новогоднего конкурса Дедов Морозов и Снегурочек ""23:59"" в ИПИ им. П.П. Ершова (филиале) ТюмГУ",,,,Н.И. Сабаева,0,-,,Университетский,организатор,Нет
3612,0,0,0,,0,культурно-творческая,диплом,,,2025-12-21T00:00:00+05:00,,"Директор продюсерского центра ""FashionKids""",,1.0,Тобольск,,,"Всероссийский фестиваль ""Парад Талантов""",,,,Кудрявцева Анна,0,https://vk.com/wall-98270817_1833,,Всероссийский,,Да
3614,0,0,0,,0,культурно-творческая,диплом,,,2025-05-18T00:00:00+05:00,,"Педагог высшей квалификационной категории Муниципального учреждения дополнительного образования детей «Детско-юношеский центр Ленинского района». Художественный руководитель образцового коллектива современной хореографии «Феерия». Социально-культурная деятельность и народно-художественное творчество, руководитель творческого коллектива, преподаватель; Челябинская государственная академия культуры и искусств, менеджер социально-культурной деятельности. Обладатель гранда на обучение в Италии от ассоциации Calabria arte (италия), в лице президента ассоциации Базилио Фоти. Участник Mediterraneo dance festival, г. Реджо-ди-калабрия, Италия. г. Челябинск",,1.0,г. Екатеринбург,,,"Международный фестиваль-конкурс детского, юношеского и взрослого творчества «Матрёшка»",,,,Падалец М.С.,0,https://vk.ru/wall-153298740_22107,,Международный,,Да
3618,0,0,0,,0,культурно-творческая,диплом,,,2025-12-25T00:00:00+05:00,,Зам генерального директора Национального Творческого Объединения «Наследие» г. Москва,,1.0,Г. Москва,,,Международный конкурс фестиваль ARTGAIRO ,,,,Стародубцев И. Е. ,0,,,Международный,,Да
3619,0,0,0,,0,культурно-творческая,диплом,,,2025-05-18T00:00:00+05:00,,"Педагог высшей квалификационной категории Муниципального учреждения дополнительного образования детей «Детско-юношеский центр Ленинского района». Художественный руководитель образцового коллектива современной хореографии «Феерия». Социально-культурная деятельность и народно-художественное творчество, руководитель творческого коллектива, преподаватель; Челябинская государственная академия культуры и искусств, менеджер социально-культурной деятельности. Обладатель гранда на обучение в Италии от ассоциации Calabria arte (италия), в лице президента ассоциации Базилио Фоти. Участник Mediterraneo dance festival, г. Реджо-ди-калабрия, Италия. г. Челябинск",,1.0,г. Екатеринбург,,,"Международный фестиваль-конкурс детского, юношеского и взрослого творчества «Матрёшка»",,,,Падалец М.С.,0,https://vk.ru/wall-153298740_22107,,Международный,,Да
3621,0,0,0,,0,культурно-творческая,диплом,,,2025-03-29T00:00:00+05:00,,Председатель оргкомитета «Орбита талантов»,,1.0,г. Тюмень,,,"Международный конкурс вокального искусства ""Light voice"" в номинации ""Вокальное творчество"",  ""Эстрадный вокал"", возрастная группа 19-25 лет",,,,И.Б. Гордюшев,0,,,Международный,,Нет
3623,0,0,0,,0,общественная,благодарность,,,2025-03-06T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,"Седьмая международная научно-практическая конференция ""Проблемы и перспективы технологического и физико-математического образования в России и за рубежом""",,,,Надежда Ивановна Сабаева,0,,,Международный,участник конференции,Нет
3625,0,0,0,,0,культурно-творческая,приз,,,2025-04-10T00:00:00+05:00,,"Директор Департамента по общественным связям, коммуникациям и молодежной политике Тюменской области",,,г. Тюмень,,,"XXX Областной фестиваль ""Студенческая весна""",,,,И.А. Широкова,0,,,Региональный,,Нет
3626,0,0,0,,0,культурно-творческая,диплом,,,2026-01-25T00:00:00+05:00,,зам. генерального директора Национального Творческого Объединения «Наследие» г.Москва,,1.0,Москва,,,"Международный конкурс фестиваль ""ArtCairo""",,,,Стародубцев И.Е.,0,https://vk.com/ntonasledye,,Международный,,Да
3628,0,0,0,,0,общественная,благодарность,,,2025-03-01T00:00:00+05:00,,Директор ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,город Ишим,,,За помощь в организации и проведении студенческой масленицы в ИПИ им. П.П.Ершова (филиала) ТюмГУ,,,,Надежда Ивановна Сабаева,0,https://vk.com/wall-45505854_11356,,Университетский,организатор,Нет
3630,0,0,0,,0,общественная,благодарность,,,2025-09-24T00:00:00+05:00,,Заместитель директора по молодежной политике Школы образования,,,г. Тюмень,,,"Фестиваль ""Кубок первокурсника 2025""",,,,А.А. Стерхова,0,,,Университетский,помощь в организации и проведении фестиваля (музыкальный куратор),Да
